worked,income,threepluskids,educ,boy1st,boy2nd,black,hisp,othrace,age,agefirstbirth
0,0,1,11,0,0,0,0,0,28,23
1,12605.537,0,14,1,0,1,0,0,26,21
0,0,0,9,1,1,0,0,0,23,16
0,0,0,12,1,1,0,0,0,32,19
1,1416.9421,1,9,0,1,0,0,0,23,20
1,7567.5205,0,12,0,0,0,0,0,29,20
0,0,0,12,0,0,0,0,0,24,18
1,1899.7521,0,13,1,1,0,0,0,28,21
0,0,0,15,0,1,0,0,0,34,21
1,10086.529,0,13,0,0,0,0,0,26,20
1,4208.8428,0,12,1,0,0,0,0,24,18
1,7735.4546,0,12,0,0,0,0,0,25,20
0,0,0,12,1,0,1,0,0,29,18
1,81878.266,1,14,0,1,1,0,0,32,20
0,0,1,11,0,1,0,0,0,27,19
1,3789.0083,1,12,0,1,0,0,0,25,20
1,2109.6694,0,12,0,1,0,0,0,28,17
1,1689.8347,0,14,1,1,0,0,0,31,22
1,9456.7773,1,14,1,1,0,0,0,25,21
1,15817.272,0,12,0,0,0,0,0,30,24
1,2109.6694,1,11,1,0,0,0,0,35,19
0,0,0,12,1,0,0,0,0,31,22
0,0,1,12,0,0,0,0,0,32,20
1,7357.6035,0,8,0,1,0,0,0,32,18
1,9897.6035,0,16,1,0,0,0,0,34,26
0,0,1,13,0,0,0,0,0,30,19
0,0,1,12,1,1,0,0,0,32,22
1,1857.7686,1,13,0,1,0,0,0,33,20
0,0,1,13,1,1,0,0,0,33,21
0,0,0,16,0,1,0,0,0,31,27
1,9246.8594,0,12,1,1,0,0,0,35,27
1,0,0,10,1,0,0,0,0,28,16
1,1332.9752,0,12,0,0,0,0,0,34,17
0,0,0,12,0,0,0,0,0,28,24
0,0,0,12,1,1,0,0,0,34,18
0,0,1,12,0,1,0,0,0,29,19
0,0,1,12,1,0,0,0,0,33,19
0,0,0,12,0,1,0,0,0,35,19
0,0,1,9,1,0,0,0,0,25,16
0,0,1,12,0,0,0,0,0,30,16
1,6308.0166,0,12,0,0,0,0,0,29,21
1,32757.604,0,14,0,1,0,0,0,32,16
0,0,1,16,1,0,0,0,0,30,23
1,23857.107,1,12,0,0,0,0,0,30,21
1,4838.5952,1,12,1,1,1,0,0,35,18
0,0,1,12,0,1,0,0,0,32,21
0,0,0,13,0,0,0,0,0,26,21
1,2109.6694,1,12,0,0,0,0,0,29,17
0,0,0,14,0,0,0,0,0,32,20
0,0,0,12,0,1,0,0,0,34,28
1,8407.1904,0,12,0,1,0,0,0,31,19
0,0,0,12,0,0,0,0,0,28,24
0,0,0,12,1,0,0,0,0,29,21
1,31498.1,1,12,0,0,0,0,0,29,18
0,0,0,12,0,1,0,0,0,31,20
1,1270,1,12,0,1,0,0,0,34,21
1,34793.801,0,12,0,0,0,0,0,25,20
0,0,0,11,1,0,0,0,0,35,19
1,6706.8594,1,11,1,1,0,0,0,31,17
0,0,0,12,1,0,0,0,0,28,22
1,12605.537,0,12,1,0,0,0,0,25,19
0,0,0,12,0,0,0,0,0,34,28
0,0,0,12,1,1,0,0,0,32,22
0,0,0,12,0,1,0,0,0,31,18
1,9120.9092,0,12,1,0,0,0,0,35,18
1,3579.0908,0,12,0,1,0,0,0,33,20
0,0,0,12,0,0,0,0,0,23,16
1,3768.0166,0,12,0,1,0,0,0,32,22
1,9456.7773,1,13,1,0,0,0,0,32,19
1,5258.4297,0,12,0,1,0,0,0,26,17
1,14704.711,0,14,0,1,0,0,0,33,18
0,0,1,9,1,1,0,0,0,24,19
1,2109.6694,1,12,0,0,0,0,0,30,17
1,16803.885,0,12,1,1,0,0,0,27,18
1,31666.033,0,12,1,0,0,0,0,33,21
0,0,1,12,1,1,0,0,0,33,19
1,21002.23,1,12,0,1,0,0,0,29,17
1,27299.752,0,12,1,1,0,0,0,33,21
1,44995.785,0,12,1,1,0,0,0,34,23
0,0,1,13,1,1,0,0,0,32,22
0,0,0,12,0,0,0,0,0,35,21
1,8407.1904,0,12,1,1,0,0,0,28,17
1,1270,0,12,1,1,0,0,0,23,19
1,9876.6113,0,12,1,1,0,0,0,33,23
0,0,1,12,0,0,0,0,0,28,23
1,535.28925,0,13,1,0,0,0,0,30,18
0,0,1,13,1,1,0,0,0,32,24
0,0,0,12,1,0,0,0,0,33,21
1,955.12396,1,11,1,0,0,0,0,33,19
1,27299.752,0,13,1,1,0,0,0,28,22
0,0,0,13,1,1,0,0,0,32,19
1,37795.621,0,12,1,0,0,0,0,30,18
1,1836.7769,0,16,0,1,0,0,0,33,23
0,0,0,16,0,1,0,0,0,27,22
1,16803.885,0,12,0,0,0,0,0,32,18
1,24025.041,0,14,1,1,0,0,0,30,17
1,12101.735,0,12,0,0,0,0,0,33,22
0,0,0,7,1,1,0,0,0,33,16
1,22051.818,1,16,0,0,0,0,0,33,23
0,0,0,14,1,1,0,0,0,31,22
0,0,0,12,1,0,0,0,0,30,22
0,0,1,12,1,1,0,0,0,32,22
0,0,0,12,0,0,0,0,0,33,23
0,0,1,12,1,0,0,0,0,31,18
1,41154.297,0,16,1,0,0,0,0,33,23
1,14074.959,0,15,0,1,0,0,0,31,24
0,0,1,12,0,0,0,0,0,33,22
1,6308.0166,0,12,0,1,0,0,0,31,22
0,0,0,14,0,0,0,0,0,34,23
1,556.28101,0,12,1,1,0,0,0,31,21
0,0,0,12,0,0,0,0,0,32,23
1,9834.6279,1,14,0,0,0,0,0,34,22
1,2928.3472,0,12,0,1,0,0,0,33,19
0,0,0,12,1,0,0,0,0,30,23
1,16384.049,0,12,1,0,0,0,0,34,20
0,0,1,12,1,1,0,0,0,33,19
0,0,1,12,1,1,0,0,0,31,24
0,0,0,13,0,0,0,0,0,27,20
0,0,1,16,1,1,0,0,0,34,23
1,4208.8428,0,16,0,0,0,0,0,29,25
0,0,0,15,1,0,0,0,0,28,23
1,6308.0166,0,12,0,1,0,0,0,31,20
0,0,1,15,0,0,0,0,0,34,21
1,23269.338,0,12,0,1,0,0,0,27,20
0,0,1,12,0,1,0,0,0,28,18
0,0,0,12,0,0,0,0,0,28,22
0,0,1,14,1,1,0,0,0,32,20
1,2529.5042,1,14,0,1,0,0,0,32,21
1,9981.5703,0,14,0,0,0,0,0,28,25
0,0,1,12,1,1,0,0,0,32,18
0,0,0,12,0,0,0,0,0,28,17
1,25200.578,0,10,1,0,0,0,0,29,18
1,16111.157,0,15,0,1,0,0,0,34,22
1,6517.9341,1,12,0,1,0,0,0,28,19
1,8407.1904,0,17,1,0,0,0,0,30,22
0,0,1,12,0,0,0,0,0,29,18
0,0,1,11,1,0,0,0,0,29,17
1,10506.363,0,12,0,1,0,0,0,31,19
1,2088.6777,0,13,1,0,0,0,0,23,19
0,0,1,12,0,1,0,0,0,26,19
1,1983.719,0,12,1,1,0,0,0,33,21
1,41993.969,0,16,0,1,0,0,0,34,27
1,41993.969,1,18,0,1,0,0,0,35,21
1,27698.596,0,14,0,1,0,0,0,33,25
0,0,1,11,1,1,0,0,0,31,19
0,0,1,12,1,0,0,0,0,30,21
1,12605.537,0,12,0,0,0,0,0,32,23
0,0,1,13,1,0,0,0,0,30,20
0,0,0,11,0,1,0,0,0,21,17
1,23668.182,0,12,1,0,0,0,0,27,23
0,0,1,12,1,0,0,0,0,30,18
0,0,0,12,1,0,0,0,0,27,19
0,0,0,12,1,1,0,0,0,27,19
0,0,1,13,1,0,0,0,0,33,23
1,73.471077,1,14,0,0,0,0,0,33,20
0,0,1,13,1,1,0,0,0,35,23
0,0,1,13,0,0,0,0,0,33,22
0,0,1,12,0,0,0,0,0,32,19
1,4397.7686,0,14,0,1,0,0,0,22,17
1,1186.0331,1,15,0,0,0,0,0,32,26
0,0,0,12,1,0,0,0,0,30,20
0,0,1,6,0,0,0,0,0,21,16
0,0,0,12,1,0,0,0,0,27,18
1,3159.2561,0,16,0,0,0,0,0,30,20
0,0,0,11,1,1,0,0,0,31,17
1,14085.454,1,12,0,1,0,0,0,33,18
1,25116.611,0,14,1,1,0,0,0,31,21
0,0,1,13,1,0,0,0,0,32,22
1,16593.967,1,12,1,0,0,0,0,34,21
0,0,1,12,0,1,0,0,0,26,18
0,0,1,13,1,1,0,0,0,34,23
1,2739.4214,1,12,0,0,0,0,0,28,16
1,21002.23,0,13,1,1,0,0,0,34,20
1,83305.703,0,13,1,0,0,0,0,30,22
1,25116.611,0,12,0,1,0,0,0,32,22
1,14704.711,0,12,1,0,0,0,0,27,18
0,0,0,12,0,1,0,0,0,28,21
1,43085.539,0,16,1,0,0,0,0,32,25
0,0,0,13,1,0,0,0,0,29,19
0,0,1,13,1,1,0,0,0,35,23
0,0,0,12,0,0,0,0,0,30,18
0,0,0,16,0,1,0,0,0,34,24
1,23101.404,0,13,0,1,0,0,0,26,22
1,46192.313,0,16,0,0,0,0,0,31,18
0,0,1,13,1,0,0,0,0,33,20
0,0,1,12,0,1,0,0,0,33,19
1,6308.0166,0,12,1,1,0,0,0,30,24
1,14284.876,0,13,0,1,0,0,0,35,21
1,33093.473,1,9,1,0,0,0,0,28,15
1,23101.404,1,12,0,1,0,0,0,34,19
1,37837.602,1,16,0,0,0,0,0,33,26
0,0,0,12,0,0,0,0,0,27,18
0,0,1,14,0,0,0,0,0,31,22
0,0,0,10,0,0,0,0,0,32,20
1,4229.8345,0,12,1,0,0,0,0,29,20
1,3914.9587,1,12,0,0,0,0,0,35,23
0,0,0,12,0,1,0,0,0,26,17
1,4691.6528,0,12,1,0,0,0,0,32,20
1,31498.1,0,13,1,1,0,0,0,35,21
0,0,0,13,1,0,0,0,0,32,19
0,0,0,12,1,0,0,0,0,31,22
1,24633.801,0,15,1,1,0,0,0,32,23
1,3159.2561,0,12,1,1,0,0,0,29,22
0,0,1,13,1,1,1,0,0,25,20
0,0,0,12,0,1,0,0,0,30,22
0,0,0,12,1,0,0,0,0,32,22
1,1060.0826,0,12,0,1,0,0,0,31,22
0,0,0,17,1,1,0,0,0,29,25
1,46675.125,0,20,0,1,0,0,0,35,29
0,0,0,14,0,1,0,0,0,29,23
0,0,1,12,1,1,0,0,0,33,18
1,4208.8428,1,13,0,0,0,0,0,26,17
1,2550.4958,0,12,1,1,0,0,0,30,18
1,0,0,15,0,1,0,0,0,28,22
1,33597.273,0,12,1,0,0,0,0,32,23
1,6308.0166,1,12,0,0,0,0,0,32,18
1,1437.9338,0,12,0,1,0,0,0,22,17
1,430.33057,1,14,0,0,0,0,1,32,27
1,31498.1,1,12,1,0,0,0,0,34,22
0,0,1,14,1,0,0,0,0,30,20
1,1270,1,12,1,1,0,0,0,34,25
1,44093.141,1,16,1,0,0,0,0,35,22
1,2109.6694,1,13,0,0,0,0,0,26,17
0,0,0,13,1,0,0,0,0,26,20
1,1584.876,0,14,0,0,0,0,0,34,24
0,0,0,12,0,0,0,0,0,32,23
0,0,0,12,0,1,0,0,0,29,18
0,0,0,12,0,1,0,0,0,27,21
1,2109.6694,0,12,0,0,0,0,0,26,20
0,0,0,11,0,1,0,0,0,31,17
0,0,0,12,0,0,0,0,0,31,25
0,0,0,12,0,1,0,0,0,29,22
1,0,1,11,1,0,0,0,0,31,17
1,14704.711,0,14,1,1,0,0,0,35,21
1,12878.43,0,13,0,0,0,0,0,30,24
0,0,0,17,0,0,0,0,0,34,27
0,0,1,14,1,0,0,0,0,32,22
0,0,0,17,0,1,0,0,0,30,26
0,0,1,12,1,0,0,0,0,32,19
1,5468.3472,0,13,1,0,0,0,0,26,19
0,0,1,14,1,0,0,0,0,34,20
0,0,0,12,0,0,0,0,0,33,20
1,3369.1736,0,14,1,1,0,0,0,32,26
1,6098.0991,1,12,1,1,0,0,0,29,19
0,0,0,12,0,0,0,0,0,27,20
1,745.2066,1,12,1,1,0,0,0,32,19
0,0,0,12,0,1,0,0,0,35,20
1,3159.2561,1,11,0,1,0,0,0,35,18
1,48291.488,0,12,0,0,0,0,0,26,19
0,0,0,13,1,1,0,0,0,27,19
0,0,1,12,0,0,0,0,0,29,18
1,2277.6033,1,12,1,0,0,0,0,34,19
0,0,1,12,1,1,0,0,0,30,21
0,0,1,13,0,0,0,0,0,29,21
1,63447.52,0,16,0,1,0,0,0,35,26
0,0,1,12,0,1,0,0,0,35,22
0,0,0,12,0,0,0,0,0,33,24
1,35696.445,0,9,0,1,0,0,0,31,20
1,29398.926,1,15,1,0,0,0,0,33,22
1,0,1,14,0,1,0,0,0,30,21
1,703.22314,0,12,1,0,0,0,0,31,21
0,0,1,12,1,0,0,0,0,26,21
1,18126.363,0,12,1,0,0,0,0,32,18
1,16384.049,1,12,1,0,0,0,0,30,23
1,1689.8347,1,12,1,0,0,0,0,26,19
1,2004.7107,1,15,0,1,0,0,0,33,23
0,0,1,12,1,0,0,0,0,29,20
1,17601.57,0,12,1,1,0,0,0,28,18
0,0,0,11,1,0,0,0,0,29,17
0,0,0,12,0,0,0,0,0,31,24
0,73.471077,1,12,0,0,0,0,0,33,19
0,0,0,14,1,0,0,0,0,27,23
1,9603.7188,0,16,0,0,0,0,0,33,21
0,0,0,12,1,1,0,0,0,34,21
0,0,0,12,1,1,0,0,0,26,20
1,6475.9502,1,14,1,1,0,0,0,33,23
0,0,1,12,0,0,0,0,0,27,21
1,54085.207,0,16,1,1,0,0,0,34,26
0,0,0,13,1,1,0,0,0,33,28
0,0,1,12,0,1,0,0,0,30,21
1,14725.702,0,14,0,0,0,0,0,33,19
0,0,0,9,1,0,0,0,1,30,18
0,0,0,14,1,1,0,0,0,30,20
1,19952.645,0,16,0,1,0,0,0,31,24
1,10506.363,0,14,0,1,0,0,0,32,18
1,2487.5208,1,14,0,1,0,0,0,35,24
0,0,1,12,1,1,0,0,0,29,21
1,23101.404,0,13,1,1,0,0,0,33,19
1,21002.23,0,15,0,0,0,0,0,33,24
1,16803.885,0,14,1,0,0,0,0,30,23
1,49131.156,0,12,1,1,0,0,0,33,25
0,0,0,12,1,1,0,0,0,24,18
0,0,0,12,1,1,0,0,0,31,20
1,37795.621,0,16,0,1,0,0,0,32,24
0,0,0,16,1,1,0,0,1,34,24
0,0,0,12,1,1,0,0,0,31,22
0,0,0,12,0,0,0,0,0,32,22
1,16803.885,0,16,1,0,0,0,0,28,24
0,0,0,12,0,1,0,0,0,33,26
0,0,0,16,1,0,0,0,0,32,25
0,0,0,9,0,1,0,0,0,25,16
0,0,1,14,0,0,0,0,0,29,18
1,11136.115,1,14,0,1,0,0,0,28,23
1,41993.969,0,19,0,1,0,0,0,32,26
1,7168.6777,1,14,1,1,0,0,0,33,24
0,0,1,12,1,1,0,0,0,35,21
1,2529.5042,0,15,1,1,0,0,0,35,22
0,0,1,12,1,1,0,0,0,29,20
1,17202.727,0,12,0,0,0,0,0,24,20
0,0,1,11,0,0,0,0,0,24,17
1,0,0,12,1,1,0,0,0,30,24
1,29398.926,1,11,1,0,0,0,0,32,18
0,0,0,13,1,1,0,0,0,32,19
0,0,1,12,1,1,0,0,0,29,20
1,35696.445,0,18,1,1,0,0,0,35,24
1,9519.752,1,12,1,0,0,0,0,24,18
1,13655.124,1,12,1,1,0,0,0,26,18
1,15334.463,1,12,0,1,0,0,0,34,20
0,0,1,9,0,0,0,0,0,31,18
0,0,1,14,1,1,0,0,0,33,21
0,0,0,13,0,1,0,0,0,28,18
1,37795.621,0,12,0,0,0,0,0,31,20
1,955.12396,1,12,0,0,0,0,0,33,19
0,0,1,12,0,1,0,0,0,25,18
0,0,0,19,1,1,0,0,0,32,29
1,9099.917,0,12,1,0,0,0,0,35,19
0,0,0,17,0,0,0,0,0,29,19
1,21002.23,0,13,1,0,0,0,0,31,20
0,0,0,12,0,0,0,0,0,29,19
0,0,1,12,0,1,0,0,0,31,19
0,0,1,13,0,0,0,0,0,35,20
0,0,0,12,0,1,0,0,0,27,21
1,4208.8428,1,12,0,0,0,0,0,35,21
0,0,0,12,0,1,0,0,0,34,22
0,0,0,12,1,0,0,0,0,26,19
1,2109.6694,0,12,0,1,0,0,0,31,17
1,12605.537,1,16,0,0,0,0,0,35,24
1,42077.934,1,12,0,0,0,0,0,30,17
0,0,1,12,1,0,0,0,0,27,20
1,1584.876,1,13,0,1,0,0,0,29,21
1,0,0,12,0,0,0,0,0,24,16
0,0,0,12,1,0,0,0,0,33,26
1,8407.1904,1,12,0,0,0,0,0,28,19
1,28979.092,0,13,1,0,0,0,0,33,23
1,3579.0908,0,17,0,1,0,0,0,33,25
1,50390.66,1,16,1,0,0,0,0,35,22
1,0,1,10,1,0,0,0,0,32,16
0,0,1,12,0,1,0,0,0,33,23
0,0,1,10,1,0,0,0,1,32,18
0,0,0,14,1,1,0,0,0,33,26
1,6308.0166,1,12,0,1,0,0,0,35,21
1,1899.7521,0,12,1,1,0,0,0,31,24
1,23101.404,0,12,0,0,0,0,0,24,18
0,0,0,12,0,0,0,0,0,25,20
1,27299.752,0,15,1,1,0,0,0,33,21
0,0,0,12,0,1,0,0,0,34,21
0,0,1,13,1,0,0,0,0,33,20
1,11765.868,0,15,0,1,0,0,0,24,20
1,2949.3389,0,12,0,0,0,0,0,32,19
0,0,1,14,1,1,0,0,0,28,23
0,0,1,12,0,1,0,0,0,34,18
0,0,1,12,1,0,0,0,0,32,20
0,0,0,12,0,1,0,0,0,30,17
1,22051.818,0,12,0,0,0,0,0,27,22
1,13109.339,0,12,0,1,0,0,0,31,18
0,0,1,12,1,0,0,0,0,30,18
0,0,1,12,1,1,0,0,0,30,20
0,0,0,13,0,0,0,0,0,31,23
1,16803.885,1,11,1,0,0,0,0,24,18
1,3684.0496,0,12,0,1,0,0,0,28,22
1,3054.2976,1,12,0,1,0,0,0,34,21
0,0,1,12,0,0,0,0,0,31,20
1,39894.793,1,17,1,0,0,0,0,32,26
0,0,1,12,1,0,0,0,0,35,24
0,0,0,12,0,1,0,0,0,32,22
1,14704.711,0,12,1,1,0,0,0,32,18
1,3956.9421,1,14,0,0,0,0,0,27,21
0,0,1,13,1,0,0,0,0,32,23
0,0,1,12,1,0,0,0,0,30,19
0,0,0,12,0,1,0,0,0,32,22
0,0,1,12,1,1,0,0,0,32,19
0,0,0,12,1,0,0,0,0,32,22
0,0,1,14,1,0,0,0,0,30,22
0,0,1,8,0,0,0,0,0,33,19
0,0,0,15,0,1,0,0,0,32,24
1,535.28925,0,12,0,0,0,0,0,24,20
1,1689.8347,0,12,0,1,0,0,0,21,17
1,1270,0,11,0,1,0,0,0,30,16
0,0,1,12,1,0,0,0,0,30,19
1,17853.471,1,12,0,0,0,0,0,33,19
0,0,0,12,1,0,0,0,0,30,20
0,0,0,12,1,1,0,0,0,30,23
1,50390.66,1,10,1,1,0,0,0,35,17
1,10506.363,1,12,1,1,0,0,0,34,22
1,7252.6445,1,12,1,0,0,0,0,35,20
0,0,0,12,1,1,0,0,0,35,22
1,52.47934,1,12,0,1,0,0,0,27,22
0,0,1,12,0,0,0,0,0,31,17
0,0,0,11,1,0,0,0,0,31,18
1,37795.621,1,20,0,1,0,0,0,35,23
0,0,1,11,0,0,0,0,0,23,17
1,5258.4297,0,16,1,1,0,0,0,34,27
0,0,1,12,1,1,0,0,0,28,19
1,14704.711,0,12,1,1,0,0,0,35,20
0,0,1,14,0,0,0,0,0,35,18
1,33597.273,0,16,0,0,0,0,0,31,29
1,29398.926,0,13,1,0,0,0,0,33,18
1,535.28925,0,12,0,1,0,0,0,27,20
1,1731.8182,1,15,1,0,0,0,0,32,18
1,12563.554,1,9,0,0,0,0,0,23,16
0,0,1,9,1,1,0,0,0,21,15
0,0,1,13,1,1,0,0,0,32,21
0,0,0,12,0,1,0,0,0,24,17
1,3474.1323,0,16,1,0,0,0,0,32,25
1,12605.537,1,8,1,1,0,0,0,32,18
0,0,1,12,1,1,0,0,0,35,22
0,0,0,10,0,1,0,0,0,30,19
1,262.3967,1,13,1,1,0,0,0,33,23
0,0,0,11,1,0,0,0,0,27,20
0,0,0,14,0,1,0,0,0,35,21
0,0,1,12,0,1,0,0,0,33,21
0,0,0,12,1,1,0,0,0,27,21
0,0,1,11,0,0,0,0,0,31,17
1,745.2066,1,12,1,1,0,0,0,31,19
1,44093.141,0,12,0,1,0,0,0,32,21
0,0,0,12,1,1,0,0,0,30,19
1,14704.711,1,12,0,0,0,0,0,34,22
0,0,0,11,1,0,0,0,0,22,17
1,12605.537,1,12,0,1,0,0,0,34,18
0,0,0,13,0,0,0,0,0,32,21
1,4124.876,1,12,1,1,0,0,0,33,19
1,2109.6694,1,12,0,0,0,0,0,26,19
1,0,0,12,1,0,0,0,0,25,18
0,0,1,12,1,1,0,0,0,27,18
1,8417.6855,0,12,1,0,0,0,0,27,18
0,0,1,12,0,0,0,0,0,28,18
0,0,1,12,1,1,0,0,0,32,19
0,0,0,12,1,1,0,0,0,29,17
1,8407.1904,0,12,1,1,0,0,0,29,20
1,41993.969,1,12,1,0,0,0,0,29,21
0,0,1,12,0,0,0,0,0,29,17
1,6475.9502,0,12,1,0,0,0,0,34,19
0,0,0,12,1,1,0,0,0,30,23
0,0,0,12,0,1,0,0,0,25,18
0,0,0,12,1,1,0,0,0,28,21
1,3306.1982,0,12,1,1,0,0,0,27,22
1,5258.4297,0,12,0,1,0,0,0,33,22
1,9834.6279,0,10,1,0,0,0,0,31,17
1,18903.059,1,12,1,1,0,0,0,30,21
0,0,0,15,0,1,0,0,0,35,19
1,4418.7603,0,12,1,0,0,0,0,28,18
0,0,1,12,1,1,0,0,0,29,20
0,0,0,12,1,1,0,0,0,28,20
0,0,0,12,0,0,0,0,0,27,19
0,0,0,12,0,0,0,0,0,28,18
0,0,1,12,0,0,0,0,0,32,22
1,1270,0,13,0,1,0,0,0,29,19
0,0,0,12,1,0,0,0,0,25,19
1,2529.5042,0,17,0,0,0,0,0,28,24
1,4376.7769,0,12,1,0,0,0,0,32,16
0,0,0,10,0,0,0,0,0,23,17
1,18903.059,0,12,0,0,0,0,0,28,17
0,0,1,11,0,1,0,0,0,33,18
1,2109.6694,1,12,1,0,0,0,0,32,18
1,6308.0166,0,10,0,1,0,0,0,33,20
0,0,0,10,0,1,0,0,0,35,23
1,4250.8267,0,14,1,0,0,0,0,28,23
0,0,1,12,1,0,0,0,0,29,20
1,20750.33,0,12,1,0,0,0,0,32,19
1,14704.711,0,12,1,0,0,0,0,35,19
1,14704.711,1,12,1,0,0,0,0,33,22
1,11136.115,0,12,1,1,0,0,0,32,23
1,7756.4463,1,13,0,1,0,0,1,29,19
0,0,1,13,0,0,0,0,0,29,21
1,4187.8511,1,13,0,0,0,0,0,27,18
0,0,0,13,1,0,0,0,0,33,20
0,0,0,14,1,0,0,0,0,35,21
1,31498.1,0,12,0,1,0,0,0,31,22
1,3159.2561,0,11,0,0,0,0,0,23,16
0,0,1,10,1,0,0,0,0,30,16
0,0,1,12,0,0,0,0,0,34,20
0,0,0,12,0,0,0,0,0,35,31
0,0,1,12,0,0,0,0,0,29,18
1,6433.9668,0,13,1,1,0,0,0,29,21
1,36704.051,0,17,1,0,0,0,0,33,22
1,2529.5042,0,12,0,1,0,0,0,24,20
1,37165.867,0,12,1,1,0,0,0,32,17
1,12605.537,0,12,1,0,0,0,0,30,18
1,3159.2561,0,13,1,0,0,0,0,27,22
1,46192.313,0,13,0,0,0,0,0,30,22
1,2529.5042,1,12,0,1,0,0,0,26,19
0,0,1,9,1,0,0,0,0,26,15
0,0,0,16,0,0,0,0,0,33,25
1,12605.537,0,15,0,0,0,0,0,29,23
1,16803.885,0,16,1,1,0,0,0,30,23
1,12185.702,0,12,0,0,0,0,0,27,19
0,0,1,12,0,0,0,0,0,28,21
0,0,1,12,1,1,0,0,0,33,20
0,0,1,12,1,0,0,0,0,26,21
1,12605.537,0,12,1,0,0,0,0,30,22
1,2865.3718,0,14,1,0,0,0,0,32,20
1,19637.77,1,13,1,1,0,0,0,35,23
0,0,0,10,0,1,0,0,0,25,19
0,0,0,12,1,0,0,0,0,32,27
0,0,1,12,1,0,0,0,0,28,21
0,0,0,12,0,1,0,0,0,26,21
1,15376.446,0,12,0,1,0,0,0,28,19
1,17853.471,0,14,0,0,0,0,1,33,25
1,15859.256,1,12,1,0,0,0,0,31,17
1,12605.537,0,12,1,0,0,0,0,28,18
0,0,0,12,1,0,0,0,0,25,22
1,17853.471,0,10,0,1,0,0,0,26,17
1,16803.885,0,12,0,1,0,0,0,30,21
1,12605.537,1,12,0,1,0,0,0,31,19
0,0,1,11,1,1,0,0,0,28,19
0,0,0,10,1,1,0,0,0,30,16
1,3159.2561,1,12,1,0,0,0,0,29,21
1,0,0,12,0,1,0,0,0,33,19
0,0,1,10,1,1,0,1,0,32,17
1,71382.398,0,13,0,1,0,0,0,32,22
1,35276.613,0,12,0,0,0,0,0,34,18
0,0,0,12,1,0,0,0,0,31,18
1,0,1,12,1,1,0,0,0,27,21
0,0,0,13,1,0,0,0,0,33,21
0,0,1,12,1,0,0,0,0,30,21
0,0,0,12,1,1,0,0,0,26,22
0,0,1,0,1,0,0,0,1,34,25
1,6308.0166,0,12,0,1,0,0,0,32,21
1,17622.563,0,14,1,0,0,0,0,34,22
1,16803.885,0,15,0,0,0,0,0,27,23
1,18903.059,1,12,1,0,0,0,0,33,21
0,0,0,12,0,1,0,0,0,34,19
0,0,0,12,0,0,0,0,0,31,22
1,4208.8428,1,12,0,0,0,0,0,28,20
0,0,0,12,1,0,0,0,0,29,21
0,0,0,12,0,1,0,0,0,28,23
0,0,1,11,1,1,0,0,0,30,18
1,1479.9174,1,10,0,0,0,0,0,30,17
0,0,1,12,1,0,0,0,0,32,19
0,0,1,12,1,1,0,0,0,30,21
1,11094.132,1,12,0,0,0,0,0,29,20
1,39202.066,0,16,0,1,0,0,0,35,25
0,0,1,9,1,1,0,0,0,30,17
0,0,0,14,1,1,0,0,0,29,21
0,0,0,12,1,1,0,0,0,30,20
0,0,1,12,0,1,0,0,0,27,19
1,83977.438,1,16,0,1,0,0,0,30,15
1,4460.7437,0,13,0,1,0,0,0,33,22
1,49362.066,0,10,0,0,0,0,0,32,19
0,0,1,12,0,0,0,0,0,33,23
0,0,0,12,1,0,0,0,0,29,22
0,0,1,12,1,1,0,0,0,31,20
0,0,1,10,0,1,0,0,0,28,18
1,1060.0826,0,12,1,1,0,0,0,26,18
0,0,1,13,1,1,0,0,0,31,20
0,0,0,12,0,1,0,0,0,32,24
0,0,0,8,1,0,0,0,0,26,19
1,31498.1,0,16,1,0,0,0,0,30,26
1,14704.711,1,12,1,1,0,0,0,33,17
0,0,1,12,1,0,0,0,0,33,19
0,0,1,12,1,0,0,0,0,34,19
1,25011.652,0,16,1,1,0,0,0,32,27
0,0,0,12,0,0,0,0,0,26,21
0,0,1,12,0,0,0,0,0,35,23
0,0,0,12,1,0,0,0,0,35,27
1,9183.8848,0,12,0,1,0,0,0,33,23
0,0,1,10,1,1,0,0,0,31,23
0,0,0,12,0,0,0,0,0,30,23
1,0,1,12,1,1,0,0,0,32,19
1,15754.298,0,12,1,0,0,0,0,33,20
1,14704.711,0,13,0,0,0,0,0,28,17
0,0,1,12,1,0,0,0,0,24,16
1,6727.8511,1,12,1,1,0,0,0,33,22
0,0,1,8,0,1,0,0,0,33,16
1,5846.1982,0,12,1,1,0,0,0,29,19
0,0,1,12,0,1,0,0,0,32,20
0,0,1,15,0,1,0,0,0,26,18
0,0,1,12,0,0,0,0,0,28,18
0,0,1,12,1,0,0,0,0,30,25
1,12605.537,0,17,1,1,0,0,0,32,24
1,33597.273,0,16,1,0,0,0,0,33,26
1,6308.0166,0,14,0,1,0,0,0,28,20
0,0,0,12,0,1,0,0,0,26,20
0,0,0,9,0,0,0,0,0,23,19
0,0,0,12,0,1,0,0,1,26,23
0,0,0,8,1,0,0,0,0,25,18
1,493.30579,0,12,1,1,0,0,0,35,20
0,0,0,12,0,1,0,0,1,32,20
1,17790.496,0,13,1,0,0,0,0,33,20
0,0,1,16,0,0,0,0,0,32,25
